UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Clean_Email,Clean_Handle,Clean_Name,Province,Account_Status,Channel2,Channel_Category,RecordDate2,Record_Date,Month_Name,DayOfWeek,Day_Type,Record_Time,Time_Category,Duration2,Duration_Clean,Hours,Minutes,Seconds
831789,Romeo  Beville,male,coloured,28,Young Adult,25–34,Romeo 372@gmail.com,@Romeo 37,Romeo ,Western Cape,Active,Trace TV,Music,2016-03-03T22:58:00.000Z,2016-03-04,March,Friday,Weekday,00:58,Night,1899-12-31T00:22:24.000Z,00:22:24,0,22,24
833191,Michel  Paradis,male,black,33,Young Adult,25–34,Michel 202@gmail.com,@Michel 20,Michel ,Gauteng,Active,kykNET,Other,2016-03-02T18:42:00.000Z,2016-03-02,March,Wednesday,Weekday,20:42,Evening,1899-12-31T00:00:45.000Z,00:00:45,0,0,45
866512,Shane  Luthy,male,white,31,Young Adult,25–34,Shane 21@yahoo.com,@Shane 2,Shane ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-05T13:24:00.000Z,2016-03-05,March,Saturday,Weekend,15:24,Afternoon,1899-12-31T00:03:56.000Z,00:03:56,0,3,56
866643,Irving  Wigfall,male,black,22,Young Adult,18–24,Irving 52@gmail.com,@Irving 5,Irving ,Mpumalanga,Active,Trace TV,Music,2016-03-08T21:00:00.000Z,2016-03-08,March,Tuesday,Weekday,23:00,Night,1899-12-31T00:01:57.000Z,00:01:57,0,1,57
892770,Brendan  Tatham,male,white,24,Young Adult,18–24,Brendan 453@mail.com,@Brendan 45,Brendan ,Mpumalanga,Active,Supersport Live Events,Sports,2016-03-24T16:26:00.000Z,2016-03-24,March,Thursday,Weekday,18:26,Evening,1899-12-31T00:05:54.000Z,00:05:54,0,5,54
892890,Markus  Sytsma,male,indian_asian,26,Young Adult,25–34,Markus 194@abcmail.com,@Markus 19,Markus ,Kwazulu Natal,Active,ICC Cricket World Cup 2011,Sports,2016-03-13T09:15:00.000Z,2016-03-13,March,Sunday,Weekend,11:15,Morning,1899-12-31T00:38:20.000Z,00:38:20,0,38,20
893557,Brendan  Paradis,male,indian_asian,27,Young Adult,25–34,Brendan 452@gmail.com,@Brendan 45,Brendan ,Mpumalanga,Active,Cartoon Network,Kids,2016-03-21T11:32:00.000Z,2016-03-21,March,Monday,Weekday,13:32,Afternoon,1899-12-31T00:00:32.000Z,00:00:32,0,0,32
893885,Emerson  Pilot,male,indian_asian,21,Young Adult,18–24,Emerson 241@yahoo.com,@Emerson 24,Emerson ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-06T09:15:00.000Z,2016-03-06,March,Sunday,Weekend,11:15,Morning,1899-12-31T00:06:14.000Z,00:06:14,0,6,14
930447,Claud  Langenfeld,male,indian_asian,38,Adult,35–44,Claud 345@mailxyz.com,@Claud 34,Claud ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-25T18:22:00.000Z,2016-03-25,March,Friday,Weekday,20:22,Evening,1899-12-31T00:00:46.000Z,00:00:46,0,0,46
939807,Hugh Caves,male,coloured,28,Young Adult,25–34,Hugh11@yahoo.com,@Hugh1,Hugh,Western Cape,Active,Trace TV,Music,2016-03-30T14:19:00.000Z,2016-03-30,March,Wednesday,Weekday,16:19,Afternoon,1899-12-31T00:10:00.000Z,00:10:00,0,10,0
940422,Stefan  Mccown,male,black,38,Adult,35–44,Stefan 461@yahoo.com,@Stefan 46,Stefan ,North West,Active,SuperSport Blitz,Sports,2016-01-24T09:42:00.000Z,2016-01-24,January,Sunday,Weekend,11:42,Morning,1899-12-31T00:20:34.000Z,00:20:34,0,20,34
941663,Garry  Mcculloch,male,black,30,Young Adult,25–34,Garry 285@mailxyz.com,@Garry 28,Garry ,Western Cape,Active,CNN,News,2016-03-16T08:08:00.000Z,2016-03-16,March,Wednesday,Weekday,10:08,Morning,1899-12-31T00:06:06.000Z,00:06:06,0,6,6
2090745,Emerson  Woolard,male,coloured,39,Adult,35–44,Emerson 242@gmail.com,@Emerson 24,Emerson ,Western Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-03T09:54:00.000Z,2016-03-03,March,Thursday,Weekday,11:54,Morning,1899-12-31T00:15:56.000Z,00:15:56,0,15,56
2090836,Len  Borelli,male,coloured,30,Young Adult,25–34,Len 441@yahoo.com,@Len 44,Len ,Western Cape,Active,Trace TV,Music,2016-01-31T15:17:00.000Z,2016-01-31,January,Sunday,Weekend,17:17,Evening,1899-12-31T00:22:33.000Z,00:22:33,0,22,33
2288802,Charlie  Biggers,male,black,35,Adult,35–44,Charlie 365@mailxyz.com,@Charlie 36,Charlie ,Gauteng,Active,Trace TV,Music,2016-01-13T06:19:00.000Z,2016-01-13,January,Wednesday,Weekday,08:19,Morning,1899-12-31T00:02:03.000Z,00:02:03,0,2,3
2406529,Raymundo  Wigfall,male,black,26,Young Adult,25–34,Raymundo 432@gmail.com,@Raymundo 43,Raymundo ,Northern Cape,Active,Boomerang,Kids,2016-01-03T06:40:00.000Z,2016-01-03,January,Sunday,Weekend,08:40,Morning,1899-12-31T00:01:58.000Z,00:01:58,0,1,58
2406577,Dion  Tatham,male,black,29,Young Adult,25–34,Dion 333@mail.com,@Dion 33,Dion ,Gauteng,Active,Supersport Live Events,Sports,2016-02-02T18:20:00.000Z,2016-02-02,February,Tuesday,Weekday,20:20,Evening,1899-12-31T00:19:16.000Z,00:19:16,0,19,16
2423149,Chas  Mina,male,black,45,Adult,45–54,Chas 354@abcmail.com,@Chas 35,Chas ,Eastern Cape,Active,Supersport Live Events,Sports,2016-02-04T08:51:00.000Z,2016-02-04,February,Thursday,Weekday,10:51,Morning,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
991,Lane  Paradis,male,black,26,Young Adult,25–34,Lane 111@yahoo.com,@Lane 11,Lane ,Gauteng,Active,E! Entertainment,Entertainment,2016-01-14T10:07:00.000Z,2016-01-14,January,Thursday,Weekday,12:07,Afternoon,1899-12-31T00:00:10.000Z,00:00:10,0,0,10
604764,Brendan  Vital,male,black,21,Young Adult,18–24,Brendan 455@mailxyz.com,@Brendan 45,Brendan ,Eastern Cape,Active,Trace TV,Music,2016-01-07T15:12:00.000Z,2016-01-07,January,Thursday,Weekday,17:12,Evening,1899-12-31T00:08:12.000Z,00:08:12,0,8,12
771974,Michel  Mosser,male,black,23,Young Adult,18–24,Michel 205@mailxyz.com,@Michel 20,Michel ,Eastern Cape,Active,Trace TV,Music,2016-02-10T09:24:00.000Z,2016-02-10,February,Wednesday,Weekday,11:24,Morning,1899-12-31T00:01:24.000Z,00:01:24,0,1,24
772587,Abel  Tancredi,male,black,22,Young Adult,18–24,Abel 181@yahoo.com,@Abel 18,Abel ,Mpumalanga,Active,Trace TV,Music,2016-03-23T17:07:00.000Z,2016-03-23,March,Wednesday,Weekday,19:07,Evening,1899-12-31T00:33:57.000Z,00:33:57,0,33,57
773098,Len  Martello,male,black,26,Young Adult,25–34,Len 444@abcmail.com,@Len 44,Len ,North West,Active,Channel O,Music,2016-02-10T18:27:00.000Z,2016-02-10,February,Wednesday,Weekday,20:27,Evening,1899-12-31T00:37:57.000Z,00:37:57,0,37,57
773339,Michel  Slane,male,coloured,27,Young Adult,25–34,Michel 201@yahoo.com,@Michel 20,Michel ,Gauteng,Active,Supersport Live Events,Sports,2016-01-30T14:59:00.000Z,2016-01-30,January,Saturday,Weekend,16:59,Afternoon,1899-12-31T00:06:44.000Z,00:06:44,0,6,44
773462,Efren  Mcculloch,male,black,38,Adult,35–44,Efren 132@gmail.com,@Efren 13,Efren ,Kwazulu Natal,Active,SuperSport Blitz,Sports,2016-01-15T10:23:00.000Z,2016-01-15,January,Friday,Weekday,12:23,Afternoon,1899-12-31T00:19:20.000Z,00:19:20,0,19,20
779576,Eli  Curran,male,None,22,Young Adult,18–24,Eli 293@mail.com,@Eli 29,Eli ,Kwazulu Natal,Active,Boomerang,Kids,2016-01-20T06:07:00.000Z,2016-01-20,January,Wednesday,Weekday,08:07,Morning,1899-12-31T00:00:24.000Z,00:00:24,0,0,24
789263,Garry  Roquemore,male,white,24,Young Adult,18–24,Garry 282@gmail.com,@Garry 28,Garry ,Gauteng,Active,E! Entertainment,Entertainment,2016-02-10T22:44:00.000Z,2016-02-11,February,Thursday,Weekday,00:44,Night,1899-12-31T00:00:16.000Z,00:00:16,0,0,16
809085,Cody  Mccown,male,black,28,Young Adult,25–34,Cody 122@gmail.com,@Cody 12,Cody ,Gauteng,Active,SuperSport Blitz,Sports,2016-01-30T19:11:00.000Z,2016-01-30,January,Saturday,Weekend,21:11,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
809087,Raymundo  Vital,male,white,9,Child,Under 18,Raymundo 434@abcmail.com,@Raymundo 43,Raymundo ,Eastern Cape,Active,Channel O,Music,2016-01-13T17:50:00.000Z,2016-01-13,January,Wednesday,Weekday,19:50,Evening,1899-12-31T00:01:57.000Z,00:01:57,0,1,57
809326,Stephen  Mcculloch,male,black,39,Adult,35–44,Stephen 152@gmail.com,@Stephen 15,Stephen ,Kwazulu Natal,Active,Africa Magic,Entertainment,2016-02-21T10:52:00.000Z,2016-02-21,February,Sunday,Weekend,12:52,Afternoon,1899-12-31T00:00:31.000Z,00:00:31,0,0,31
809337,Raymundo  Slane,male,coloured,21,Young Adult,18–24,Raymundo 434@abcmail.com,@Raymundo 43,Raymundo ,Gauteng,Active,Trace TV,Music,2016-02-14T16:53:00.000Z,2016-02-14,February,Sunday,Weekend,18:53,Evening,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
809931,Stacy  Vital,male,black,34,Young Adult,25–34,Stacy 273@mail.com,@Stacy 27,Stacy ,Gauteng,Active,Break in transmission,Other,2016-03-20T20:57:00.000Z,2016-03-20,March,Sunday,Weekend,22:57,Night,1899-12-31T00:00:42.000Z,00:00:42,0,0,42
810004,Stephen  Caves,male,coloured,19,Young Adult,18–24,Stephen 155@mailxyz.com,@Stephen 15,Stephen ,Northern Cape,Active,Vuzu,Entertainment,2016-02-20T11:33:00.000Z,2016-02-20,February,Saturday,Weekend,13:33,Afternoon,1899-12-31T00:00:01.500Z,00:00:01,0,0,1
810005,Lane  Reisinger,male,black,32,Young Adult,25–34,Lane 115@mailxyz.com,@Lane 11,Lane ,Mpumalanga,Active,Trace TV,Music,2016-02-19T15:45:00.000Z,2016-02-19,February,Friday,Weekday,17:45,Evening,1899-12-31T00:06:00.000Z,00:06:00,0,6,0
810287,Irving  Jacox,male,black,24,Young Adult,18–24,Irving 51@yahoo.com,@Irving 5,Irving ,Mpumalanga,Active,Africa Magic,Entertainment,2016-02-05T17:16:00.000Z,2016-02-05,February,Friday,Weekday,19:16,Evening,1899-12-31T00:00:17.500Z,00:00:17,0,0,17
810445,Bernardo  Deblois,male,None,33,Young Adult,25–34,Bernardo 322@gmail.com,@Bernardo 32,Bernardo ,Western Cape,Active,SuperSport Blitz,Sports,2016-01-09T21:22:00.000Z,2016-01-09,January,Saturday,Weekend,23:22,Night,1899-12-31T00:05:44.000Z,00:05:44,0,5,44
810534,Lucas  Crotty,male,white,24,Young Adult,18–24,Lucas 235@mailxyz.com,@Lucas 23,Lucas ,Gauteng,Active,Supersport Live Events,Sports,2016-02-25T07:09:00.000Z,2016-02-25,February,Thursday,Weekday,09:09,Morning,1899-12-31T00:00:40.000Z,00:00:40,0,0,40
810674,Lucas  Hoadley,male,None,44,Adult,35–44,Lucas 232@gmail.com,@Lucas 23,Lucas ,Gauteng,Active,Cartoon Network,Kids,2016-02-02T18:24:00.000Z,2016-02-02,February,Tuesday,Weekday,20:24,Evening,1899-12-31T00:01:44.000Z,00:01:44,0,1,44
821657,Abel  Mastrangelo,male,None,21,Young Adult,18–24,Abel 184@abcmail.com,@Abel 18,Abel ,Kwazulu Natal,Active,SuperSport Blitz,Sports,2016-02-26T19:59:00.000Z,2016-02-26,February,Friday,Weekday,21:59,Night,1899-12-31T00:00:20.000Z,00:00:20,0,0,20
867915,Michel  Tatham,male,black,46,Adult,45–54,Michel 202@gmail.com,@Michel 20,Michel ,Gauteng,Active,Africa Magic,Entertainment,2016-01-01T06:20:00.000Z,2016-01-01,January,Friday,Weekday,08:20,Morning,1899-12-31T00:01:33.500Z,00:01:33,0,1,33
869425,Dion  Martello,male,indian_asian,32,Young Adult,25–34,Dion 335@mailxyz.com,@Dion 33,Dion ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-23T10:59:00.000Z,2016-03-23,March,Wednesday,Weekday,12:59,Afternoon,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
880514,Dee  Hier,male,indian_asian,26,Young Adult,25–34,Dee 214@abcmail.com,@Dee 21,Dee ,Gauteng,Active,Supersport Live Events,Sports,2016-03-24T13:53:00.000Z,2016-03-24,March,Thursday,Weekday,15:53,Afternoon,1899-12-31T00:05:00.000Z,00:05:00,0,5,0
892465,Bret  Luthy,male,black,36,Adult,35–44,Bret 314@abcmail.com,@Bret 31,Bret ,Gauteng,Active,CNN,News,2016-03-18T14:04:00.000Z,2016-03-18,March,Friday,Weekday,16:04,Afternoon,1899-12-31T00:00:37.000Z,00:00:37,0,0,37
893742,Samuel  Condie,male,indian_asian,71,Senior,65+,Samuel 264@abcmail.com,@Samuel 26,Samuel ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-23T08:50:00.000Z,2016-03-23,March,Wednesday,Weekday,10:50,Morning,1899-12-31T00:12:48.000Z,00:12:48,0,12,48
893791,Hyman  Styer,male,None,29,Young Adult,25–34,Hyman 81@yahoo.com,@Hyman 8,Hyman ,Western Cape,Active,E! Entertainment,Entertainment,2016-03-22T20:16:00.000Z,2016-03-22,March,Tuesday,Weekday,22:16,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
894056,Filiberto  Vital,male,None,34,Young Adult,25–34,Filiberto 41@yahoo.com,@Filiberto 4,Filiberto ,Eastern Cape,Active,SuperSport Blitz,Sports,2016-03-09T10:15:00.000Z,2016-03-09,March,Wednesday,Weekday,12:15,Afternoon,1899-12-31T00:21:38.000Z,00:21:38,0,21,38
940635,Randy  Hoadley,male,black,49,Adult,45–54,Randy 394@abcmail.com,@Randy 39,Randy ,Kwazulu Natal,Active,Supersport Live Events,Sports,2016-03-20T13:26:00.000Z,2016-03-20,March,Sunday,Weekend,15:26,Afternoon,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
940671,Earl  Deblois,male,white,34,Young Adult,25–34,Earl 425@mailxyz.com,@Earl 42,Earl ,Kwazulu Natal,Active,ICC Cricket World Cup 2011,Sports,2016-03-22T22:08:00.000Z,2016-03-23,March,Wednesday,Weekday,00:08,Night,1899-12-31T00:00:30.000Z,00:00:30,0,0,30
2015328,Donald  Sytsma,male,black,28,Young Adult,25–34,Donald 221@yahoo.com,@Donald 22,Donald ,Kwazulu Natal,Active,SuperSport Blitz,Sports,2016-03-02T21:53:00.000Z,2016-03-02,March,Wednesday,Weekday,23:53,Night,1899-12-31T00:02:36.000Z,00:02:36,0,2,36
2091371,Dee  Gettys,male,black,44,Adult,35–44,Dee 215@mailxyz.com,@Dee 21,Dee ,Gauteng,Active,Africa Magic,Entertainment,2016-03-12T15:47:00.000Z,2016-03-12,March,Saturday,Weekend,17:47,Evening,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
2165860,Earl  Pilot,male,coloured,10,Child,Under 18,Earl 424@abcmail.com,@Earl 42,Earl ,Limpopo,Active,ICC Cricket World Cup 2011,Sports,2016-02-23T08:38:00.000Z,2016-02-23,February,Tuesday,Weekday,10:38,Morning,1899-12-31T00:00:34.000Z,00:00:34,0,0,34
2203512,Valentine  Hoadley,male,indian_asian,33,Young Adult,25–34,Valentine 472@gmail.com,@Valentine 47,Valentine ,Mpumalanga,Active,Supersport Live Events,Sports,2016-01-26T10:09:00.000Z,2016-01-26,January,Tuesday,Weekday,12:09,Afternoon,1899-12-31T00:04:44.000Z,00:04:44,0,4,44
2203607,Abel  Leicht,male,coloured,54,Adult,45–54,Abel 182@gmail.com,@Abel 18,Abel ,Western Cape,Active,Supersport Live Events,Sports,2016-02-06T15:37:00.000Z,2016-02-06,February,Saturday,Weekend,17:37,Evening,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
2204778,Irmgard  Bilyeu,female,white,50,Adult,45–54,Irmgard 92@gmail.com,@Irmgard 9,Irmgard ,Eastern Cape,Active,ICC Cricket World Cup 2011,Sports,2016-03-11T15:18:00.000Z,2016-03-11,March,Friday,Weekday,17:18,Evening,1899-12-31T00:00:08.000Z,00:00:08,0,0,8
2368984,Lucas  Beville,male,indian_asian,28,Young Adult,25–34,Lucas 235@mailxyz.com,@Lucas 23,Lucas ,Limpopo,Active,Supersport Live Events,Sports,2016-02-06T06:13:00.000Z,2016-02-06,February,Saturday,Weekend,08:13,Morning,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
2369920,Donald  Jacox,male,indian_asian,22,Young Adult,18–24,Donald 222@gmail.com,@Donald 22,Donald ,Gauteng,Active,ICC Cricket World Cup 2011,Sports,2016-03-19T10:13:00.000Z,2016-03-19,March,Saturday,Weekend,12:13,Afternoon,1899-12-31T00:02:42.000Z,00:02:42,0,2,42
2370806,Romeo  Creager,male,coloured,38,Adult,35–44,Romeo 371@yahoo.com,@Romeo 37,Romeo ,Western Cape,Active,Trace TV,Music,2016-03-07T12:01:00.000Z,2016-03-07,March,Monday,Weekday,14:01,Afternoon,1899-12-31T00:45:54.000Z,00:45:54,0,45,54
2421483,Raymundo  Langenfeld,male,coloured,36,Adult,35–44,Raymundo 434@abcmail.com,@Raymundo 43,Raymundo ,Western Cape,Active,Channel O,Music,2016-03-30T19:00:00.000Z,2016-03-30,March,Wednesday,Weekday,21:00,Night,1899-12-31T00:01:39.000Z,00:01:39,0,1,39
2426196,Haywood  Langenfeld,male,indian_asian,34,Young Adult,25–34,Haywood 95@mailxyz.com,@Haywood 9,Haywood ,Limpopo,Active,Cartoon Network,Kids,2016-03-19T20:03:00.000Z,2016-03-19,March,Saturday,Weekend,22:03,Night,1899-12-31T00:00:29.000Z,00:00:29,0,0,29
765684,Royal  Creager,male,coloured,25,Young Adult,25–34,Royal 175@mailxyz.com,@Royal 17,Royal ,Gauteng,Active,SuperSport Blitz,Sports,2016-01-23T11:52:00.000Z,2016-01-23,January,Saturday,Weekend,13:52,Afternoon,1899-12-31T00:11:38.000Z,00:11:38,0,11,38
772230,Loyd  Slane,male,black,21,Young Adult,18–24,Loyd 492@gmail.com,@Loyd 49,Loyd ,Mpumalanga,Active,SawSee,Other,2016-01-03T22:28:00.000Z,2016-01-04,January,Monday,Weekday,00:28,Night,1899-12-31T00:00:06.000Z,00:00:06,0,0,6
772948,Hollis  Beville,male,indian_asian,51,Adult,45–54,Hollis 385@mailxyz.com,@Hollis 38,Hollis ,Kwazulu Natal,Active,Supersport Live Events,Sports,2016-02-20T04:25:00.000Z,2016-02-20,February,Saturday,Weekend,06:25,Morning,1899-12-31T00:00:28.000Z,00:00:28,0,0,28
772956,Markus  Tancredi,male,indian_asian,25,Young Adult,25–34,Markus 192@gmail.com,@Markus 19,Markus ,Gauteng,Active,Supersport Live Events,Sports,2016-02-28T10:15:00.000Z,2016-02-28,February,Sunday,Weekend,12:15,Afternoon,1899-12-31T00:06:42.000Z,00:06:42,0,6,42
773014,Lane  Fudge,male,black,19,Young Adult,18–24,Lane 115@mailxyz.com,@Lane 11,Lane ,Gauteng,Active,Channel O,Music,2016-03-11T19:50:00.000Z,2016-03-11,March,Friday,Weekday,21:50,Night,1899-12-31T00:01:12.000Z,00:01:12,0,1,12
773057,Earl  Paradis,male,black,38,Adult,35–44,Earl 423@mail.com,@Earl 42,Earl ,Western Cape,Active,CNN,News,2016-01-12T18:44:00.000Z,2016-01-12,January,Tuesday,Weekday,20:44,Evening,1899-12-31T00:00:05.000Z,00:00:05,0,0,5
773269,Hollis  Pool,male,black,35,Adult,35–44,Hollis 382@gmail.com,@Hollis 38,Hollis ,Mpumalanga,Active,Boomerang,Kids,2016-03-08T12:33:00.000Z,2016-03-08,March,Tuesday,Weekday,14:33,Afternoon,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
773323,Brendan  Gettys,male,coloured,25,Young Adult,25–34,Brendan 455@mailxyz.com,@Brendan 45,Brendan ,Gauteng,Active,E! Entertainment,Entertainment,2016-02-18T21:44:00.000Z,2016-02-18,February,Thursday,Weekday,23:44,Night,1899-12-31T00:04:02.000Z,00:04:02,0,4,2
773352,Wilton  Zweifel,male,black,36,Adult,35–44,Wilton 415@mailxyz.com,@Wilton 41,Wilton ,Gauteng,Active,Africa Magic,Entertainment,2016-02-01T20:45:00.000Z,2016-02-01,February,Monday,Weekday,22:45,Night,1899-12-31T00:00:02.500Z,00:00:02,0,0,2
773384,Jared  Gettys,male,black,46,Adult,45–54,Jared 503@mail.com,@Jared 50,Jared ,Mpumalanga,Active,Channel O,Music,2016-02-01T21:01:00.000Z,2016-02-01,February,Monday,Weekday,23:01,Night,1899-12-31T00:01:06.000Z,00:01:06,0,1,6
773415,Michel  Condie,male,black,35,Adult,35–44,Michel 203@mail.com,@Michel 20,Michel ,Gauteng,Active,SawSee,Other,2016-03-13T09:55:00.000Z,2016-03-13,March,Sunday,Weekend,11:55,Morning,1899-12-31T00:05:20.000Z,00:05:20,0,5,20
789051,Brendan  Crotty,male,black,25,Young Adult,25–34,Brendan 453@mail.com,@Brendan 45,Brendan ,Eastern Cape,Active,Supersport Live Events,Sports,2016-02-19T11:03:00.000Z,2016-02-19,February,Friday,Weekday,13:03,Afternoon,1899-12-31T00:03:40.000Z,00:03:40,0,3,40
794292,Valentine  Singer,male,black,32,Young Adult,25–34,Valentine 475@mailxyz.com,@Valentine 47,Valentine ,Free State,Active,SuperSport Blitz,Sports,2016-01-20T12:21:00.000Z,2016-01-20,January,Wednesday,Weekday,14:21,Afternoon,1899-12-31T00:05:08.000Z,00:05:08,0,5,8
803878,Cordie  Singer,female,black,18,Young Adult,18–24,Cordie 63@mail.com,@Cordie 6,Cordie ,Mpumalanga,Active,SawSee,Other,2016-02-18T14:20:00.000Z,2016-02-18,February,Thursday,Weekday,16:20,Afternoon,1899-12-31T00:00:35.000Z,00:00:35,0,0,35
809374,Charlie  Slane,male,white,25,Young Adult,25–34,Charlie 361@yahoo.com,@Charlie 36,Charlie ,Gauteng,Active,Trace TV,Music,2016-02-21T18:07:00.000Z,2016-02-21,February,Sunday,Weekend,20:07,Evening,1899-12-31T00:03:36.000Z,00:03:36,0,3,36
809704,Torrie  Mcclaine,female,None,26,Young Adult,25–34,Torrie 142@gmail.com,@Torrie 14,Torrie ,Gauteng,Active,Cartoon Network,Kids,2016-03-09T20:23:00.000Z,2016-03-09,March,Wednesday,Weekday,22:23,Night,1899-12-31T00:00:26.000Z,00:00:26,0,0,26
809707,Jacinto  Sieren,male,black,38,Adult,35–44,Jacinto 251@yahoo.com,@Jacinto 25,Jacinto ,Gauteng,Active,Supersport Live Events,Sports,2016-02-15T20:30:00.000Z,2016-02-15,February,Monday,Weekday,22:30,Night,1899-12-31T00:00:38.000Z,00:00:38,0,0,38
809733,Bernardo  Deblois,male,black,38,Adult,35–44,Bernardo 322@gmail.com,@Bernardo 32,Bernardo ,Gauteng,Active,Africa Magic,Entertainment,2016-01-27T07:12:00.000Z,2016-01-27,January,Wednesday,Weekday,09:12,Morning,1899-12-31T00:00:19.000Z,00:00:19,0,0,19
810007,Efren  Arrieta,male,coloured,26,Young Adult,25–34,Efren 132@gmail.com,@Efren 13,Efren ,Western Cape,Active,Cartoon Network,Kids,2016-01-20T11:45:00.000Z,2016-01-20,January,Wednesday,Weekday,13:45,Afternoon,1899-12-31T00:00:22.000Z,00:00:22,0,0,22
810075,Loyd  Shkreli,male,black,40,Adult,35–44,Loyd 494@abcmail.com,@Loyd 49,Loyd ,Kwazulu Natal,Active,Channel O,Music,2016-02-21T07:47:00.000Z,2016-02-21,February,Sunday,Weekend,09:47,Morning,1899-12-31T00:05:51.000Z,00:05:51,0,5,51
810099,Donald  Bilyeu,male,indian_asian,25,Young Adult,25–34,Donald 222@gmail.com,@Donald 22,Donald ,Kwazulu Natal,Active,Supersport Live Events,Sports,2016-01-21T08:17:00.000Z,2016-01-21,January,Thursday,Weekday,10:17,Morning,1899-12-31T00:15:24.000Z,00:15:24,0,15,24
810341,Bret  Tancredi,male,None,26,Young Adult,25–34,Bret 312@gmail.com,@Bret 31,Bret ,Gauteng,Active,Supersport Live Events,Sports,2016-03-02T19:59:00.000Z,2016-03-02,March,Wednesday,Weekday,21:59,Night,1899-12-31T00:00:00.000Z,00:00:00,0,0,0
810424,Hyman  Creager,male,white,30,Young Adult,25–34,Hyman 85@mailxyz.com,@Hyman 8,Hyman ,Gauteng,Active,Supersport Live Events,Sports,2016-02-02T06:03:00.000Z,2016-02-02,February,Tuesday,Weekday,08:03,Morning,1899-12-31T00:02:06.000Z,00:02:06,0,2,6
810533,Dee  Hier,male,black,49,Adult,45–54,Dee 213@mail.com,@Dee 21,Dee ,Gauteng,Active,CNN,News,2016-02-22T16:22:00.000Z,2016-02-22,February,Monday,Weekday,18:22,Evening,1899-12-31T00:02:45.000Z,00:02:45,0,2,45
810569,Charlie  Roquemore,male,black,34,Young Adult,25–34,Charlie 362@gmail.com,@Charlie 36,Charlie ,Western Cape,Active,Supersport Live Events,Sports,2016-02-20T18:27:00.000Z,2016-02-20,February,Saturday,Weekend,20:27,Evening,1899-12-31T00:41:12.000Z,00:41:12,0,41,12
819998,Stacy  Holt,male,black,22,Young Adult,18–24,Stacy 275@mailxyz.com,@Stacy 27,Stacy ,Mpumalanga,Active,SuperSport Blitz,Sports,2016-02-28T07:34:00.000Z,2016-02-28,February,Sunday,Weekend,09:34,Morning,1899-12-31T00:00:06.000Z,00:00:06,0,0,6
820653,Kip  Beville,male,black,36,Adult,35–44,Kip 143@mail.com,@Kip 14,Kip ,Gauteng,Active,Channel O,Music,2016-03-02T06:08:00.000Z,2016-03-02,March,Wednesday,Weekday,08:08,Morning,1899-12-31T00:13:06.000Z,00:13:06,0,13,6
